Data,Hora,Padrao,Resultado,Estagio
11/04/2025,07:29:36,VPPPVV,WIN,Martingale 0
11/04/2025,07:30:35,PPPVVVV,WIN,Martingale 0
11/04/2025,07:34:06,VVPPPPV,LOSS,Martingale 1
11/04/2025,07:34:38,VVPPPPV,WIN,Martingale 1
11/04/2025,07:37:06,VPVPPPV,WIN,Martingale 0
11/04/2025,07:38:05,VPPPVPP,WIN,Martingale 0
11/04/2025,07:39:36,PPVPPPPV,LOSS,Martingale 1
11/04/2025,07:40:07,PPVPPPPV,WIN,Martingale 1
11/04/2025,07:41:07,PVPVB,LOSS,Martingale 1
11/04/2025,07:41:39,PVPVB,LOSS,Martingale 2
11/04/2025,07:42:11,PVPVB,LOSS,Gale 1
11/04/2025,07:43:10,BPPPP,WIN,Martingale 0
11/04/2025,07:45:06,PPPPPPPV,LOSS,Martingale 1
11/04/2025,07:45:38,PPPPPPPV,LOSS,Martingale 2
11/04/2025,07:46:10,PPPPPPPV,WIN,Martingale 2
11/04/2025,07:47:10,PVVVPP,WIN,Martingale 0
11/04/2025,07:48:40,VPPVPV,LOSS,Martingale 1
11/04/2025,07:49:07,VPPVPV,WIN,Martingale 1
11/04/2025,07:50:11,VPPVPVVPP,LOSS,Martingale 1
11/04/2025,07:50:38,VPPVPVVPP,BRANCO,Martingale 1
11/04/2025,07:55:38,BVPVP,BRANCO,Martingale 0
11/04/2025,07:56:37,PVPBP,BRANCO,Martingale 0
11/04/2025,07:59:11,BVPVP,WIN,Martingale 0
11/04/2025,08:00:41,VPVPVPP,LOSS,Martingale 1
11/04/2025,08:01:08,VPVPVPP,LOSS,Martingale 2
11/04/2025,08:01:40,VPVPVPP,LOSS,Gale 1
11/04/2025,08:02:39,PVPPPPPV,LOSS,Martingale 1
11/04/2025,08:03:11,PVPPPPPV,WIN,Martingale 1
11/04/2025,08:04:41,PVPVVP,LOSS,Martingale 1
11/04/2025,08:05:08,PVPVVP,LOSS,Martingale 2
11/04/2025,08:05:40,PVPVVP,WIN,Martingale 2
11/04/2025,08:06:39,VPPPVV,BRANCO,Martingale 0
11/04/2025,08:09:39,BVVVV,WIN,Martingale 0
11/04/2025,08:13:42,VVVPPV,LOSS,Martingale 1
11/04/2025,08:14:09,VVVPPV,WIN,Martingale 1
11/04/2025,08:15:39,PPVPVPV,LOSS,Martingale 1
11/04/2025,08:16:11,PPVPVPV,LOSS,Martingale 2
11/04/2025,08:16:38,PPVPVPV,WIN,Martingale 2
11/04/2025,08:18:09,VPPVPV,WIN,Martingale 0
11/04/2025,08:19:08,VPPVPVVP,WIN,Martingale 0
11/04/2025,08:20:13,PVVPPV,LOSS,Martingale 1
11/04/2025,08:20:40,PVVPPV,WIN,Martingale 1
11/04/2025,08:22:10,PVVPPV,WIN,Martingale 0
11/04/2025,08:23:09,VVPPVPP,LOSS,Martingale 1
11/04/2025,08:23:41,VVPPVPP,LOSS,Martingale 2
11/04/2025,08:24:14,VVPPVPP,LOSS,Gale 1
11/04/2025,08:25:13,PPVVVP,WIN,Martingale 0
11/04/2025,08:30:39,VPPVPV,WIN,Martingale 0
11/04/2025,08:32:10,VPVPPV,WIN,Martingale 0
11/04/2025,08:33:09,VPPVPV,WIN,Martingale 0
11/04/2025,08:34:14,PPVPVPV,WIN,Martingale 0
11/04/2025,08:35:13,PVPVPVPV,WIN,Martingale 0
11/04/2025,08:36:43,PVPVVVP,WIN,Martingale 0
11/04/2025,08:42:43,VVPPPV,LOSS,Martingale 1
11/04/2025,08:43:15,VVPPPV,WIN,Martingale 1
11/04/2025,08:44:40,PPVPVPV,LOSS,Martingale 1
11/04/2025,08:45:12,PPVPVPV,WIN,Martingale 1
11/04/2025,08:47:14,VVPPPB,LOSS,Martingale 1
11/04/2025,08:47:40,VVPPPB,LOSS,Martingale 2
11/04/2025,08:48:12,VVPPPB,LOSS,Gale 1
11/04/2025,08:49:11,PBVVVV,WIN,Martingale 0
11/04/2025,08:52:42,VVVPVPP,WIN,Martingale 0
11/04/2025,08:53:41,VVPVPPPV,LOSS,Martingale 1
11/04/2025,08:54:13,VVPVPPPV,LOSS,Martingale 2
11/04/2025,08:54:40,VVPVPPPV,LOSS,Gale 1
11/04/2025,08:55:45,PPVPPPV,LOSS,Martingale 1
11/04/2025,08:56:11,PPVPPPV,LOSS,Martingale 2
11/04/2025,08:56:43,PPVPPPV,WIN,Martingale 2
11/04/2025,08:58:14,VPPVVP,LOSS,Martingale 1
11/04/2025,08:58:41,VPPVVP,LOSS,Martingale 2
11/04/2025,08:59:13,VPPVVP,LOSS,Gale 1
11/04/2025,09:00:44,VVPVVVVP,WIN,Martingale 0
11/04/2025,09:04:42,PVPVVVP,LOSS,Martingale 1
11/04/2025,09:05:14,PVPVVVP,LOSS,Martingale 2
11/04/2025,09:05:46,PVPVVVP,LOSS,Gale 1
11/04/2025,09:06:45,VVPVVVP,WIN,Martingale 0
11/04/2025,09:09:45,VPPPPPVP,WIN,Martingale 0
11/04/2025,09:11:16,PPVPPPV,WIN,Martingale 0
11/04/2025,09:12:46,PPPVVVV,WIN,Martingale 0
11/04/2025,09:14:17,PVVVVPPP,LOSS,Martingale 1
11/04/2025,09:14:43,PVVVVPPP,LOSS,Martingale 2
11/04/2025,09:15:16,PVVVVPPP,LOSS,Gale 1
11/04/2025,09:16:15,VPPPPPPP,WIN,Martingale 0
11/04/2025,09:17:45,PPPPPPPV,LOSS,Martingale 1
11/04/2025,09:18:12,PPPPPPPV,LOSS,Martingale 2
11/04/2025,09:18:44,PPPPPPPV,WIN,Martingale 2
11/04/2025,09:20:15,VPPVPP,WIN,Martingale 0
11/04/2025,09:21:14,PPVPPPV,LOSS,Martingale 1
11/04/2025,09:21:46,PPVPPPV,WIN,Martingale 1
11/04/2025,09:23:17,PVVPVV,WIN,Martingale 0
11/04/2025,09:25:14,VVPPPV,WIN,Martingale 0
11/04/2025,09:26:14,VPPPVPP,WIN,Martingale 0
11/04/2025,09:28:16,PPVPPPPPP,LOSS,Martingale 1
11/04/2025,09:28:43,PPVPPPPPP,WIN,Martingale 1
11/04/2025,09:29:47,PPPPPPVPP,WIN,Martingale 0
11/04/2025,09:30:47,PPVPPVV,LOSS,Martingale 1
11/04/2025,09:31:14,PPVPPVV,BRANCO,Martingale 1
11/04/2025,09:34:14,BPVPV,LOSS,Martingale 1
11/04/2025,09:34:46,BPVPV,WIN,Martingale 1
11/04/2025,09:35:45,PVPVPVP,LOSS,Martingale 1
11/04/2025,09:36:18,PVPVPVP,WIN,Martingale 1
11/04/2025,09:37:44,VPVPPVPP,WIN,Martingale 0
11/04/2025,09:39:14,VPPVPV,WIN,Martingale 0
11/04/2025,09:40:13,VPPVPVVP,WIN,Martingale 0
11/04/2025,09:41:18,PVVPPV,WIN,Martingale 0
11/04/2025,09:42:17,VVPPVPP,WIN,Martingale 0
11/04/2025,09:43:16,PPVPPPV,WIN,Martingale 0
11/04/2025,09:44:15,VPPPVPV,WIN,Martingale 0
11/04/2025,09:45:14,PVPVVP,WIN,Martingale 0
11/04/2025,09:46:14,PVVPVV,LOSS,Martingale 1
11/04/2025,09:46:46,PVVPVV,BRANCO,Martingale 1
11/04/2025,09:49:14,VVBPVVP,LOSS,Martingale 1
11/04/2025,09:49:46,VVBPVVP,LOSS,Martingale 2
11/04/2025,09:50:19,VVBPVVP,LOSS,Gale 1
11/04/2025,09:54:49,VPVPPV,WIN,Martingale 0
11/04/2025,09:55:44,VPPVPV,WIN,Martingale 0
11/04/2025,09:56:49,PPVPVPV,WIN,Martingale 0
11/04/2025,09:57:48,PVPVPVPV,LOSS,Martingale 1
11/04/2025,09:58:15,PVPVPVPV,LOSS,Martingale 2
11/04/2025,09:58:47,PVPVPVPV,LOSS,Gale 1
11/04/2025,10:00:44,PPPPB,WIN,Martingale 0
11/04/2025,10:02:17,PBPVP,WIN,Martingale 0
11/04/2025,10:04:46,VPVPPPV,WIN,Martingale 0
11/04/2025,10:05:46,VPPPVPV,WIN,Martingale 0
11/04/2025,10:06:45,PPVPVVV,WIN,Martingale 0
11/04/2025,10:07:50,PPVPVVVPP,LOSS,Martingale 1
11/04/2025,10:08:17,PPVPVVVPP,WIN,Martingale 1
11/04/2025,10:09:16,VVPPVPP,LOSS,Martingale 1
11/04/2025,10:09:49,VVPPVPP,WIN,Martingale 1
11/04/2025,10:10:48,VPPVPP,LOSS,Martingale 1
11/04/2025,10:11:20,VPPVPP,LOSS,Martingale 2
11/04/2025,10:11:47,VPPVPP,BRANCO,Martingale 2
11/04/2025,10:14:17,BPVPV,WIN,Martingale 0
11/04/2025,10:15:16,PVPVVP,LOSS,Martingale 1
11/04/2025,10:15:48,PVPVVP,BRANCO,Martingale 1
11/04/2025,10:16:48,VPPBP,LOSS,Martingale 1
11/04/2025,10:17:20,VPPBP,WIN,Martingale 1
11/04/2025,10:25:46,VPPPPPVP,WIN,Martingale 0
11/04/2025,10:27:17,PPVPVPV,BRANCO,Martingale 0
11/04/2025,10:31:21,PVVVVPV,LOSS,Martingale 1
11/04/2025,10:31:48,PVVVVPV,LOSS,Martingale 2
11/04/2025,10:32:21,PVVVVPV,WIN,Martingale 2
11/04/2025,10:34:50,PVVVPVVVV,WIN,Martingale 0
11/04/2025,10:35:50,VVPVVVVVV,LOSS,Martingale 1
11/04/2025,10:36:17,VVPVVVVVV,LOSS,Martingale 2
11/04/2025,10:36:49,VVPVVVVVV,WIN,Martingale 2
11/04/2025,10:38:52,VVPVPB,LOSS,Martingale 1
11/04/2025,10:39:19,VVPVPB,WIN,Martingale 1
11/04/2025,10:45:19,BPPPP,BRANCO,Martingale 0
11/04/2025,10:47:22,PBPVP,WIN,Martingale 0
11/04/2025,10:48:22,PPBPVPVV,WIN,Martingale 0
11/04/2025,10:50:20,PVVVVPV,WIN,Martingale 0
11/04/2025,10:54:50,PVVVVPV,WIN,Martingale 0
11/04/2025,10:57:19,PVPVB,LOSS,Martingale 1
11/04/2025,10:57:52,PVPVB,LOSS,Martingale 2
11/04/2025,10:58:18,PVPVB,LOSS,Gale 1
11/04/2025,11:07:23,BPVPV,LOSS,Martingale 1
11/04/2025,11:07:50,BPVPV,LOSS,Martingale 2
11/04/2025,11:08:22,BPVPV,WIN,Martingale 2
11/04/2025,11:09:53,PVVVPVP,WIN,Martingale 0
11/04/2025,11:11:50,PVPVPVP,LOSS,Martingale 1
11/04/2025,11:12:22,PVPVPVP,BRANCO,Martingale 1
11/04/2025,11:17:50,VPPVVV,WIN,Martingale 0
11/04/2025,11:18:54,PVVVPP,WIN,Martingale 0
11/04/2025,11:20:20,VPPVPP,LOSS,Martingale 1
11/04/2025,11:20:52,VPPVPP,WIN,Martingale 1
11/04/2025,11:22:23,VPPPVPP,LOSS,Martingale 1
11/04/2025,11:22:55,VPPPVPP,LOSS,Martingale 2
11/04/2025,11:23:22,VPPPVPP,LOSS,Gale 1
11/04/2025,11:24:21,PPVPPPPPP,LOSS,Martingale 1
11/04/2025,11:24:53,PPVPPPPPP,WIN,Martingale 1
11/04/2025,11:26:50,PVPVVP,LOSS,Martingale 1
11/04/2025,11:27:22,PVPVVP,WIN,Martingale 1
11/04/2025,11:28:53,VVPPVPV,LOSS,Martingale 1
11/04/2025,11:29:26,VVPPVPV,LOSS,Martingale 2
11/04/2025,11:29:52,VVPPVPV,LOSS,Gale 1
11/04/2025,11:31:55,VPPPPVV,LOSS,Martingale 1
11/04/2025,11:32:22,VPPPPVV,WIN,Martingale 1
11/04/2025,11:33:21,PVVVPP,LOSS,Martingale 1
11/04/2025,11:33:53,PVVVPP,LOSS,Martingale 2
11/04/2025,11:34:25,PVVVPP,WIN,Martingale 2
11/04/2025,11:35:24,VPPPPVV,LOSS,Martingale 1
11/04/2025,11:35:51,VPPPPVV,WIN,Martingale 1
11/04/2025,11:36:56,PVVVPP,LOSS,Martingale 1
11/04/2025,11:37:23,PVVVPP,WIN,Martingale 1
11/04/2025,11:38:54,VPPPVPV,LOSS,Martingale 1
11/04/2025,11:39:26,VPPPVPV,LOSS,Martingale 2
11/04/2025,11:39:53,VPPPVPV,LOSS,Gale 1
11/04/2025,11:40:53,VVVVB,WIN,Martingale 0
11/04/2025,11:46:26,PPVPVPV,WIN,Martingale 0
11/04/2025,11:47:52,PVPVVVP,BRANCO,Martingale 0
11/04/2025,11:50:52,BVVPPV,LOSS,Martingale 1
11/04/2025,11:51:24,BVVPPV,LOSS,Martingale 2
11/04/2025,11:51:56,BVVPPV,LOSS,Gale 1
11/04/2025,11:53:22,PPVPPPPV,LOSS,Martingale 1
11/04/2025,11:53:54,PPVPPPPV,WIN,Martingale 1
11/04/2025,11:55:25,PVVPVP,WIN,Martingale 0
11/04/2025,11:56:55,PVPVVP,LOSS,Martingale 1
11/04/2025,11:57:22,PVPVVP,WIN,Martingale 1
11/04/2025,11:58:27,VPVPB,WIN,Martingale 0
11/04/2025,12:01:54,BPVPV,WIN,Martingale 0
11/04/2025,12:03:25,VPVPPV,LOSS,Martingale 1
11/04/2025,12:03:57,VPVPPV,LOSS,Martingale 2
11/04/2025,12:04:24,VPVPPV,WIN,Martingale 2
11/04/2025,12:05:24,PVVVPP,LOSS,Martingale 1
11/04/2025,12:05:56,PVVVPP,LOSS,Martingale 2
11/04/2025,12:06:23,PVVVPP,LOSS,Gale 1
11/04/2025,12:07:54,PPPPB,LOSS,Martingale 1
11/04/2025,12:08:26,PPPPB,LOSS,Martingale 2
11/04/2025,12:08:54,PPPPB,WIN,Martingale 2
11/04/2025,12:10:56,VVPPPV,WIN,Martingale 0
11/04/2025,12:11:56,VPPPVPV,LOSS,Martingale 1
11/04/2025,12:12:28,VPPPVPV,WIN,Martingale 1
11/04/2025,12:13:27,PVPVPVP,WIN,Martingale 0
11/04/2025,12:15:24,PVPVVVP,WIN,Martingale 0
11/04/2025,12:16:23,VVVPPV,BRANCO,Martingale 0
11/04/2025,12:21:24,VVVPPV,LOSS,Martingale 1
11/04/2025,12:21:56,VVVPPV,BRANCO,Martingale 1
11/04/2025,12:24:57,BVVVPP,LOSS,Martingale 1
11/04/2025,12:25:29,BVVVPP,WIN,Martingale 1
11/04/2025,12:26:28,VVPPVPV,WIN,Martingale 0
11/04/2025,12:27:28,VPPVPVVP,LOSS,Martingale 1
11/04/2025,12:27:54,VPPVPVVP,LOSS,Martingale 2
11/04/2025,12:28:26,VPPVPVVP,WIN,Martingale 2
11/04/2025,12:29:57,VPVVPVP,LOSS,Martingale 1
11/04/2025,12:30:29,VPVVPVP,WIN,Martingale 1
11/04/2025,12:31:28,VPVPVPP,LOSS,Martingale 1
11/04/2025,12:31:55,VPVPVPP,LOSS,Martingale 2
11/04/2025,12:32:27,VPVPVPP,WIN,Martingale 2
11/04/2025,12:33:58,PVVPVV,LOSS,Martingale 1
11/04/2025,12:34:30,PVVPVV,WIN,Martingale 1
11/04/2025,12:35:55,PVVVPVP,WIN,Martingale 0
11/04/2025,12:36:55,VVVPVPPP,WIN,Martingale 0
11/04/2025,12:38:26,PVPPPPPV,LOSS,Martingale 1
11/04/2025,12:38:58,PVPPPPPV,LOSS,Martingale 2
11/04/2025,12:39:25,PVPPPPPV,WIN,Martingale 2
11/04/2025,12:40:25,PPVPPVV,LOSS,Martingale 1
11/04/2025,12:40:57,PPVPPVV,WIN,Martingale 1
11/04/2025,12:41:56,PVVPVV,LOSS,Martingale 1
11/04/2025,12:42:29,PVVPVV,LOSS,Martingale 2
11/04/2025,12:42:56,PVVPVV,LOSS,Gale 1
11/04/2025,12:44:00,VVPVVVVVV,LOSS,Martingale 1
11/04/2025,12:44:27,VVPVVVVVV,WIN,Martingale 1
11/04/2025,12:47:27,PVPVVVP,LOSS,Martingale 1
11/04/2025,12:47:59,PVPVVVP,BRANCO,Martingale 1
11/04/2025,12:48:59,VPPBP,LOSS,Martingale 1
11/04/2025,12:49:31,VPPBP,WIN,Martingale 1
11/04/2025,12:50:30,BPVPV,WIN,Martingale 0
11/04/2025,12:52:01,VPVPPV,WIN,Martingale 0
11/04/2025,12:53:00,VPPVPV,LOSS,Martingale 1
11/04/2025,12:53:27,VPPVPV,WIN,Martingale 1
11/04/2025,12:54:27,VPPVPVVPP,LOSS,Martingale 1
11/04/2025,12:54:59,VPPVPVVPP,WIN,Martingale 1
11/04/2025,12:55:58,VPPVPV,LOSS,Martingale 1
11/04/2025,12:56:30,VPPVPV,LOSS,Martingale 2
11/04/2025,12:56:57,VPPVPV,BRANCO,Martingale 2
11/04/2025,13:01:27,VVPPPV,LOSS,Martingale 1
11/04/2025,13:01:59,VVPPPV,WIN,Martingale 1
11/04/2025,13:03:30,PPVPVPV,LOSS,Martingale 1
11/04/2025,13:03:57,PPVPVPV,WIN,Martingale 1
11/04/2025,13:06:31,VVPPPPV,LOSS,Martingale 1
11/04/2025,13:06:57,VVPPPPV,WIN,Martingale 1
11/04/2025,13:11:00,BPVPV,WIN,Martingale 0
11/04/2025,13:12:31,PVPVPVP,LOSS,Martingale 1
11/04/2025,13:12:58,PVPVPVP,WIN,Martingale 1
11/04/2025,13:13:58,PVPVPVPV,LOSS,Martingale 1
11/04/2025,13:14:30,PVPVPVPV,WIN,Martingale 1
11/04/2025,13:15:29,PVPVPVP,WIN,Martingale 0
11/04/2025,13:17:00,VPPBP,WIN,Martingale 0
11/04/2025,13:18:31,BPPPP,LOSS,Martingale 1
11/04/2025,13:18:58,BPPPP,LOSS,Martingale 2
11/04/2025,13:19:30,BPPPP,WIN,Martingale 2
11/04/2025,13:21:28,PPVVPBVP,LOSS,Martingale 1
11/04/2025,13:22:00,PPVVPBVP,LOSS,Martingale 2
11/04/2025,13:22:32,PPVVPBVP,LOSS,Gale 1
11/04/2025,13:24:30,VPPPPPPP,WIN,Martingale 0
11/04/2025,13:25:29,PPPPPPPV,WIN,Martingale 0
11/04/2025,13:26:59,PPVVVP,WIN,Martingale 0
11/04/2025,13:27:59,VVVPPV,WIN,Martingale 0
11/04/2025,13:28:58,VPPVVP,LOSS,Martingale 1
11/04/2025,13:29:30,VPPVVP,WIN,Martingale 1
11/04/2025,13:31:01,VPPVVP,BRANCO,Martingale 0
11/04/2025,13:34:02,BVVVPP,WIN,Martingale 0
11/04/2025,13:35:02,VVPPPV,WIN,Martingale 0
11/04/2025,13:36:02,VPPPVPP,LOSS,Martingale 1
11/04/2025,13:36:29,VPPPVPP,LOSS,Martingale 2
11/04/2025,13:37:01,VPPPVPP,WIN,Martingale 2
11/04/2025,13:38:33,PVVPVP,WIN,Martingale 0
11/04/2025,13:39:32,PVVPVPPP,WIN,Martingale 0
11/04/2025,13:41:02,PVPPPPPV,WIN,Martingale 0
11/04/2025,13:44:03,VVPPPPV,LOSS,Martingale 1
11/04/2025,13:44:30,VVPPPPV,BRANCO,Martingale 1
11/04/2025,13:48:02,VPPVPP,LOSS,Martingale 1
11/04/2025,13:48:34,VPPVPP,LOSS,Martingale 2
11/04/2025,13:49:01,VPPVPP,LOSS,Gale 1
11/04/2025,13:50:00,PPVVVP,WIN,Martingale 0
11/04/2025,13:51:04,PVVVPVP,WIN,Martingale 0
11/04/2025,13:53:34,PVPVVP,WIN,Martingale 0
11/04/2025,13:55:04,VVPPPV,LOSS,Martingale 1
11/04/2025,13:55:31,VVPPPV,LOSS,Martingale 2
11/04/2025,13:56:03,VVPPPV,LOSS,Gale 1
11/04/2025,13:57:34,PPPBV,WIN,Martingale 0
11/04/2025,14:01:01,PVVVVPV,WIN,Martingale 0
11/04/2025,14:02:00,VVVPVPP,LOSS,Martingale 1
11/04/2025,14:02:32,VVVPVPP,LOSS,Martingale 2
11/04/2025,14:03:04,VVVPVPP,LOSS,Gale 1
11/04/2025,14:04:03,PPVVVP,LOSS,Martingale 1
11/04/2025,14:04:36,PPVVVP,WIN,Martingale 1
11/04/2025,14:06:01,VPPVPP,WIN,Martingale 0
11/04/2025,14:07:32,VPPVVV,WIN,Martingale 0
11/04/2025,14:08:32,PVVVPP,WIN,Martingale 0
11/04/2025,14:10:03,VPPVPP,WIN,Martingale 0
11/04/2025,14:11:33,VPPVPV,WIN,Martingale 0
11/04/2025,14:12:33,PPVPVPV,WIN,Martingale 0
11/04/2025,14:13:32,PVPVPVPV,WIN,Martingale 0
11/04/2025,14:14:36,PVPVVP,WIN,Martingale 0
11/04/2025,14:18:02,VPPPPPVVV,WIN,Martingale 0
11/04/2025,14:22:06,VVVPPV,LOSS,Martingale 1
11/04/2025,14:22:33,VVVPPV,WIN,Martingale 1
11/04/2025,14:24:35,PPVVPBVP,LOSS,Martingale 1
11/04/2025,14:25:03,PPVVPBVP,WIN,Martingale 1
11/04/2025,14:30:36,VVPVVP,WIN,Martingale 0
11/04/2025,14:31:36,PVVPPB,WIN,Martingale 0
11/04/2025,14:33:33,BVVVV,WIN,Martingale 0
11/04/2025,14:38:03,PVPVVVP,LOSS,Martingale 1
11/04/2025,14:38:35,PVPVVVP,LOSS,Martingale 2
11/04/2025,14:39:07,PVPVVVP,LOSS,Gale 1
11/04/2025,14:41:04,VPPPPPPP,WIN,Martingale 0
11/04/2025,14:42:03,PPPPPPPV,WIN,Martingale 0
11/04/2025,14:49:37,PVVVPP,WIN,Martingale 0
11/04/2025,14:50:37,VVPPPV,WIN,Martingale 0
11/04/2025,14:51:36,VPPPVPP,LOSS,Martingale 1
11/04/2025,14:52:08,VPPPVPP,BRANCO,Martingale 1
11/04/2025,14:56:06,VPPVVV,BRANCO,Martingale 0
11/04/2025,14:57:37,VVBVV,BRANCO,Martingale 0
11/04/2025,15:02:38,PPPPB,LOSS,Martingale 1
11/04/2025,15:03:05,PPPPB,WIN,Martingale 1
11/04/2025,15:06:05,VPPPVPV,LOSS,Martingale 1
11/04/2025,15:06:37,VPPPVPV,LOSS,Martingale 2
11/04/2025,15:07:09,VPPPVPV,LOSS,Gale 1
11/04/2025,15:08:08,VPVPPPV,WIN,Martingale 0
11/04/2025,15:09:08,VPPPVVP,LOSS,Martingale 1
11/04/2025,15:09:35,VPPPVVP,WIN,Martingale 1
11/04/2025,15:11:06,VPPVVV,WIN,Martingale 0
11/04/2025,15:12:05,PVVVPP,WIN,Martingale 0
11/04/2025,15:13:36,VPPVPV,LOSS,Martingale 1
11/04/2025,15:14:08,VPPVPV,WIN,Martingale 1
11/04/2025,15:15:07,VPPVPVVPP,LOSS,Martingale 1
11/04/2025,15:15:39,VPPVPVVPP,WIN,Martingale 1
11/04/2025,15:16:39,VPPVPP,WIN,Martingale 0
11/04/2025,15:18:09,VPPVVV,WIN,Martingale 0
11/04/2025,15:20:38,VVPVVVP,WIN,Martingale 0
11/04/2025,15:21:37,VVVPPV,LOSS,Martingale 1
11/04/2025,15:22:09,VVVPPV,LOSS,Martingale 2
11/04/2025,15:22:36,VVVPPV,BRANCO,Martingale 2
11/04/2025,15:24:07,VVBVV,LOSS,Martingale 1
11/04/2025,15:24:39,VVBVV,WIN,Martingale 1
11/04/2025,15:25:38,BVVVPP,BRANCO,Martingale 0
11/04/2025,15:28:06,PPBVVPV,BRANCO,Martingale 0
11/04/2025,15:33:38,VPPPVPV,WIN,Martingale 0
11/04/2025,15:34:38,VPVPB,LOSS,Martingale 1
11/04/2025,15:35:10,VPVPB,BRANCO,Martingale 1
11/04/2025,15:38:41,PVVPPV,WIN,Martingale 0
11/04/2025,15:39:40,VPPVPV,WIN,Martingale 0
11/04/2025,15:40:40,PPVPVPV,LOSS,Martingale 1
11/04/2025,15:41:12,PPVPVPV,WIN,Martingale 1
11/04/2025,15:42:11,PVPVVPV,LOSS,Martingale 1
11/04/2025,15:42:38,PVPVVPV,WIN,Martingale 1
11/04/2025,15:44:09,PVVPVP,WIN,Martingale 0
11/04/2025,15:45:40,PVPVVP,WIN,Martingale 0
11/04/2025,15:48:39,VPPPPPPP,WIN,Martingale 0
11/04/2025,15:51:08,PPVPVVV,LOSS,Martingale 1
11/04/2025,15:51:40,PPVPVVV,WIN,Martingale 1
11/04/2025,15:54:09,VVPVVVVP,LOSS,Martingale 1
11/04/2025,15:54:41,VVPVVVVP,LOSS,Martingale 2
11/04/2025,15:55:08,VVPVVVVP,WIN,Martingale 2
11/04/2025,15:57:10,VVPVVP,WIN,Martingale 0
11/04/2025,15:58:41,VVPPPB,WIN,Martingale 0
11/04/2025,16:00:12,PBPPV,WIN,Martingale 0
11/04/2025,16:04:41,BVVPPV,WIN,Martingale 0
11/04/2025,16:05:41,VPPVPP,LOSS,Martingale 1
11/04/2025,16:06:13,VPPVPP,LOSS,Martingale 2
11/04/2025,16:06:40,VPPVPP,LOSS,Gale 1
11/04/2025,16:07:39,PPPPB,WIN,Martingale 0
11/04/2025,16:09:10,PBPVP,LOSS,Martingale 1
11/04/2025,16:09:42,PBPVP,WIN,Martingale 1
11/04/2025,16:11:23,VPPVPP,WIN,Martingale 0
11/04/2025,16:12:54,VPPVPPPPP,WIN,Martingale 0
11/04/2025,16:13:54,VPPPPPPP,LOSS,Martingale 1
11/04/2025,16:14:26,VPPPPPPP,LOSS,Martingale 2
11/04/2025,16:14:53,VPPPPPPP,WIN,Martingale 2
11/04/2025,16:16:24,PVVPVP,LOSS,Martingale 1
11/04/2025,16:16:56,PVVPVP,LOSS,Martingale 2
11/04/2025,16:17:23,PVVPVP,WIN,Martingale 2
11/04/2025,16:18:22,PVPVVPP,LOSS,Martingale 1
11/04/2025,16:18:54,PVPVVPP,WIN,Martingale 1
11/04/2025,16:19:53,VVPPVPP,LOSS,Martingale 1
11/04/2025,16:20:25,VVPPVPP,LOSS,Martingale 2
11/04/2025,16:20:57,VVPPVPP,BRANCO,Martingale 2
11/04/2025,16:24:23,PBPPV,WIN,Martingale 0
11/04/2025,16:25:54,PPVPPV,WIN,Martingale 0
11/04/2025,16:26:54,VPPVPP,WIN,Martingale 0
11/04/2025,16:27:53,PPVPPPV,WIN,Martingale 0
11/04/2025,16:28:57,VPPPVPV,WIN,Martingale 0
11/04/2025,16:29:56,PPVPVVV,LOSS,Martingale 1
11/04/2025,16:30:28,PPVPVVV,LOSS,Martingale 2
11/04/2025,16:30:55,PPVPVVV,LOSS,Gale 1
11/04/2025,16:31:54,VPVVVVVVP,LOSS,Martingale 1
11/04/2025,16:32:26,VPVVVVVVP,BRANCO,Martingale 1
11/04/2025,16:35:57,PVBPPV,LOSS,Martingale 1
11/04/2025,16:36:24,PVBPPV,LOSS,Martingale 2
11/04/2025,16:36:56,PVBPPV,WIN,Martingale 2
11/04/2025,16:38:27,VPPVPV,LOSS,Martingale 1
11/04/2025,16:38:59,VPPVPV,LOSS,Martingale 2
11/04/2025,16:39:26,VPPVPV,LOSS,Gale 1
11/04/2025,16:41:27,VPVVVVVVP,WIN,Martingale 0
11/04/2025,16:42:26,VVVVVVPVV,WIN,Martingale 0
11/04/2025,16:44:28,VPVVVVVP,WIN,Martingale 0
11/04/2025,16:45:27,PVVVVVPVP,LOSS,Martingale 1
11/04/2025,16:46:00,PVVVVVPVP,LOSS,Martingale 2
11/04/2025,16:46:27,PVVVVVPVP,BRANCO,Martingale 2
11/04/2025,16:48:29,PBPPV,LOSS,Martingale 1
11/04/2025,16:49:01,PBPPV,LOSS,Martingale 2
11/04/2025,16:49:27,PBPPV,WIN,Martingale 2
11/04/2025,16:50:27,PVVVPP,LOSS,Martingale 1
11/04/2025,16:50:59,PVVVPP,BRANCO,Martingale 1
11/04/2025,16:52:56,PVBVVV,LOSS,Martingale 1
11/04/2025,16:53:29,PVBVVV,LOSS,Martingale 2
11/04/2025,16:54:01,PVBVVV,WIN,Martingale 2
11/04/2025,16:55:26,BVVVPPVVP,WIN,Martingale 0
11/04/2025,16:56:31,PVVPVP,WIN,Martingale 0
11/04/2025,16:57:31,PVVPVPPP,WIN,Martingale 0
11/04/2025,16:58:57,PVPPPPVV,WIN,Martingale 0
11/04/2025,17:00:28,PVVPVV,WIN,Martingale 0
